OpALPlus/BanditTaskLargeSparse,OpALStar/BanditTaskLargeSparse,OpALPlus/BanditTaskSmallRich,OpALStar/BanditTaskSmallRich
206.79,210.43,592.96,777.13
209.61,203.28,636.92,855.21
226.78,280.57,692.52,911.91
236.02,297.8,730.09,940.72
243.17,322.97,760.56,969.27
249.26,336.0,782.15,977.19
256.92,397.69,824.42,982.89
264.38,425.53,839.4,984.44
274.65,454.71,854.89,985.32
276.96,518.37,893.11,989.33
287.86,542.38,909.89,989.89
275.26,557.9,901.16,990.31
280.16,567.97,918.01,990.63
282.84,572.25,764.49,990.88
292.39,591.21,777.21,991.09
296.84,603.96,515.35,991.66
301.36,608.0,515.42,991.35
307.29,867.59,479.61,993.11
318.74,764.91,478.63,993.3
205.8,197.93,590.41,754.91
208.09,194.99,635.62,841.35
224.71,270.11,692.37,898.11
230.44,283.77,718.34,916.78
236.92,306.75,754.84,946.66
246.51,326.28,773.84,952.23
252.5,394.89,796.83,970.74
258.3,428.22,833.25,977.25
266.14,438.02,841.55,979.59
244.4,475.09,882.55,983.46
249.94,535.63,903.54,985.86
259.42,550.16,915.45,987.56
270.68,564.72,866.92,988.73
277.62,573.49,816.6,989.54
285.27,581.62,819.78,990.11
290.84,621.11,804.71,990.53
291.91,718.38,806.97,991.46
298.25,611.38,813.25,992.27
307.59,636.08,817.34,993.17
204.42,189.83,582.44,744.25
205.96,178.88,625.34,827.93
221.66,240.05,682.95,865.0
225.5,254.44,708.25,900.71
232.37,276.81,737.81,914.3
236.12,318.45,762.94,934.91
242.99,343.55,784.45,948.77
250.49,348.76,814.22,967.05
233.37,144.05,836.71,953.16
236.83,133.48,860.03,967.99
241.09,212.46,894.37,975.16
248.09,325.76,831.37,971.22
249.81,244.77,785.59,976.86
243.27,376.42,771.42,980.91
245.34,99.9,778.78,983.52
254.6,628.19,795.49,985.87
256.6,46.74,806.34,990.22
260.77,598.28,804.0,990.81
283.65,51.65,805.86,987.48
226.88,281.41,694.75,913.19
243.22,327.35,764.68,976.05
257.07,402.12,826.6,984.02
274.8,499.31,866.14,989.1
290.96,545.2,913.98,990.17
280.32,574.97,919.65,990.8
292.56,601.73,779.38,991.62
301.51,630.36,521.13,993.01
318.83,780.11,480.71,993.38
329.23,816.49,410.85,994.46
339.75,912.84,25.78,994.62
382.16,910.5,19.03,994.75
388.8,911.96,15.36,994.86
406.82,925.83,12.34,994.95
409.86,927.94,991.69,995.04
450.73,934.26,992.15,995.12
543.73,936.5,992.47,995.19
551.55,937.98,992.7,995.26
558.62,938.5,4.79,995.32
224.76,273.16,693.24,901.91
236.99,307.25,755.68,957.41
252.48,395.31,797.13,974.11
266.23,437.26,844.72,981.04
250.08,535.23,895.96,986.92
270.81,568.72,867.94,989.27
285.39,617.87,820.08,990.4
292.05,716.37,807.32,991.55
307.66,640.57,820.09,993.25
313.41,822.97,811.61,992.74
320.66,829.56,94.14,994.37
335.08,810.64,40.99,994.53
341.81,936.11,33.12,994.67
349.24,935.85,32.82,994.79
422.47,883.35,989.31,994.89
445.12,907.9,986.12,994.97
457.42,904.57,987.89,995.05
481.56,30.94,989.14,995.12
499.2,199.53,15.12,995.19
221.67,240.77,683.06,886.78
232.39,278.54,737.12,933.28
242.97,342.08,784.23,953.68
233.45,361.64,836.51,960.08
241.08,210.87,892.59,965.28
249.8,104.01,785.06,977.78
245.53,100.12,778.26,983.34
256.81,577.17,805.43,990.37
283.86,49.71,805.37,987.66
304.01,46.3,366.26,989.75
313.0,45.65,93.55,991.12
322.76,140.23,124.33,993.8
337.51,21.92,91.74,994.11
357.66,21.28,54.62,994.34
378.42,20.35,969.39,994.52
422.35,12.78,982.21,994.65
453.11,11.65,984.02,994.77
472.43,14.89,37.58,994.87
146.37,14.84,31.74,994.95
243.44,327.18,768.97,979.33
264.82,443.16,844.18,985.49
291.08,551.17,917.82,990.38
285.37,589.8,817.04,991.56
301.36,865.59,528.12,993.1
326.54,818.9,490.43,994.41
339.86,911.9,25.79,994.64
385.79,913.84,16.11,994.82
407.09,926.32,12.38,994.97
445.2,928.76,992.04,995.09
501.7,937.07,992.53,995.2
554.27,941.56,992.82,995.3
564.97,959.29,6.28,995.38
569.18,945.73,8.25,995.46
585.77,958.96,6.96,995.53
593.38,950.71,5.85,995.59
601.43,950.77,5.13,995.65
848.63,925.29,4.56,995.7
858.0,872.54,4.09,995.75
237.1,307.95,757.02,963.1
258.54,426.06,835.37,980.71
250.3,533.67,897.04,987.75
277.71,582.51,817.49,990.21
292.02,770.65,807.9,992.25
310.39,792.05,811.67,993.48
320.77,818.3,107.7,994.39
337.19,917.99,35.64,994.62
349.24,844.62,28.94,994.8
444.14,848.5,989.99,994.94
457.2,21.51,987.9,995.06
494.43,944.41,18.84,995.16
549.13,949.24,13.1,995.25
557.9,947.71,16.04,995.33
574.14,884.8,14.54,995.4
587.4,389.49,11.97,995.47
600.56,394.66,927.26,995.52
615.78,896.8,936.58,995.57
639.88,899.49,15.08,995.62
232.44,282.7,737.41,938.63
251.13,347.15,803.36,970.46
241.15,214.35,892.41,966.3
251.93,254.27,768.7,982.14
257.15,576.37,804.62,990.45
297.01,630.06,341.94,988.86
313.26,37.9,97.59,991.14
281.98,24.01,109.01,993.96
357.87,20.94,57.02,994.34
415.65,20.62,971.55,994.58
453.1,14.35,983.76,994.77
178.43,11.6,36.38,994.91
151.13,7.11,31.6,995.02
103.1,6.62,26.98,995.12
295.99,7.01,34.04,995.2
299.51,5.77,31.59,995.27
507.25,5.63,32.99,995.34
447.76,8.09,32.54,995.39
581.58,7.08,10.31,995.44
257.53,412.94,836.72,985.18
291.42,557.52,924.82,990.53
