OpALPlus/BanditTaskLargeSparse,OpALStar/BanditTaskLargeSparse,OpALPlus/BanditTaskSmallRich,OpALStar/BanditTaskSmallRich
228.37,319.25,521.47,605.35
239.35,396.08,524.14,652.27
252.68,495.44,532.54,666.93
273.35,557.61,540.75,692.94
287.87,576.67,552.44,716.57
323.23,627.56,614.41,908.06
348.72,647.13,620.0,926.66
360.54,680.11,640.91,952.11
408.96,729.15,647.62,954.91
443.6,741.28,661.99,968.67
479.06,764.65,667.39,989.52
515.1,792.3,681.66,993.67
556.19,800.36,678.6,994.48
570.25,798.3,696.57,995.86
581.71,809.68,700.63,996.73
605.57,894.3,690.03,996.84
615.22,924.38,837.91,996.96
635.75,927.13,837.4,997.02
639.33,935.22,901.94,997.07
227.43,285.9,525.06,568.49
237.92,397.5,537.56,653.46
252.25,498.85,544.28,676.67
273.57,543.72,553.62,695.14
288.09,598.58,562.01,726.2
322.79,625.1,569.91,767.6
328.78,652.7,609.14,814.81
368.63,690.87,639.24,768.68
430.45,696.39,644.72,855.79
459.18,746.77,655.56,871.77
493.63,758.79,662.22,870.98
522.25,851.2,675.5,909.18
563.37,874.36,694.96,884.05
582.33,816.27,696.21,889.68
584.89,861.25,692.21,966.39
608.27,893.52,700.82,992.05
623.06,925.81,739.73,993.29
638.14,865.74,749.78,994.22
641.67,867.34,723.39,996.08
227.02,300.05,523.62,563.72
245.23,399.39,537.18,621.94
253.37,497.57,540.51,656.35
276.43,566.5,550.07,692.35
296.51,593.88,560.37,705.06
302.49,627.38,567.81,757.55
348.31,669.77,577.8,795.92
397.51,729.74,595.56,775.55
432.24,757.62,612.71,815.59
466.81,723.03,654.01,852.03
497.41,847.45,658.33,851.89
532.7,868.1,659.03,872.73
568.8,878.14,675.66,883.59
573.76,877.13,692.34,883.04
593.79,879.82,697.7,891.94
605.06,887.8,699.77,955.36
619.38,925.66,745.58,973.31
641.09,929.25,752.34,983.58
644.6,928.67,749.77,985.28
252.68,499.6,533.07,688.85
287.86,583.14,549.13,747.33
348.7,653.19,629.72,949.11
408.94,698.41,652.73,965.69
479.06,755.3,675.1,993.59
556.21,792.97,680.87,995.81
581.45,855.71,688.97,996.81
615.12,924.55,826.66,997.0
639.18,934.94,903.64,997.09
642.2,942.84,915.76,997.17
688.42,894.01,908.85,997.23
694.03,940.83,925.11,997.27
731.68,945.48,956.83,997.31
788.37,946.93,955.57,997.34
793.44,950.03,963.02,997.37
789.64,915.91,140.92,2.87
822.84,950.11,53.09,2.82
830.22,951.5,34.38,2.77
832.92,950.92,59.53,2.73
252.23,496.0,544.43,696.72
288.04,589.57,562.22,736.13
328.7,649.47,609.41,763.81
430.47,694.64,645.04,841.91
493.68,757.24,661.89,906.17
563.45,791.67,696.55,884.65
584.82,876.49,692.8,991.51
622.95,926.96,739.56,993.97
641.6,916.38,723.13,996.29
648.19,934.04,767.52,996.69
682.94,944.52,781.87,996.92
696.82,947.72,756.31,997.07
709.68,937.31,766.74,997.22
747.04,941.3,812.89,997.27
796.24,953.96,827.94,997.31
799.65,953.89,815.26,4.79
831.54,954.65,815.79,4.15
814.05,921.83,800.76,3.74
833.19,951.23,836.74,3.44
253.32,488.13,540.43,673.09
296.47,590.94,560.26,706.89
348.27,647.82,577.65,747.52
431.33,756.63,612.47,846.3
497.57,841.78,658.03,876.65
569.04,878.71,675.39,865.06
593.85,880.97,697.42,882.43
619.35,928.32,745.3,983.75
644.44,929.28,746.24,985.77
665.1,931.77,756.69,994.25
701.16,934.91,758.77,965.11
727.74,942.58,805.85,973.44
731.77,952.57,761.11,923.23
750.01,953.0,805.12,970.97
758.89,973.87,802.86,895.92
814.16,978.07,814.73,907.06
871.12,978.88,744.13,806.22
873.33,982.65,820.21,822.16
912.21,978.79,834.89,824.86
287.85,589.3,550.6,756.87
360.45,674.11,645.89,961.53
479.06,767.74,668.92,994.32
570.21,849.15,694.44,996.77
614.95,926.41,826.17,997.03
638.53,879.46,909.8,997.16
688.01,896.35,911.64,997.24
710.13,946.46,941.74,997.3
787.95,948.61,957.14,997.34
