ActorCritic/BanditTaskLargeSparse,ActorCritic/BanditTaskSmallRich
923.48,982.39
200.27,994.45
911.45,990.09
921.67,990.1
921.62,989.98
958.97,989.87
934.42,989.78
936.32,989.71
924.29,989.66
930.31,989.62
924.26,989.59
924.64,989.57
925.04,989.56
932.04,989.54
932.26,989.54
816.36,989.53
808.1,989.53
16.18,989.52
921.87,987.58
747.24,973.71
574.95,979.69
338.15,946.85
168.29,989.23
497.29,989.65
10.49,989.85
879.41,989.95
888.16,990.0
514.27,990.02
6.95,990.03
8.05,990.04
799.1,990.04
382.59,990.04
931.76,990.03
932.03,990.03
855.75,990.03
5.5,990.03
913.44,984.42
9.59,985.59
8.91,988.2
171.05,990.39
169.01,991.51
125.3,992.82
494.04,993.13
228.21,989.86
302.42,990.0
508.79,81.7
299.19,81.59
513.36,81.51
503.37,81.44
9.09,81.38
9.14,81.34
6.94,81.3
6.81,81.26
858.77,81.23
634.41,981.46
8.21,983.62
9.69,983.12
12.4,933.65
165.72,992.7
8.86,993.31
840.06,42.41
927.33,42.31
920.73,42.26
848.19,42.22
848.42,953.52
847.95,953.51
921.24,953.51
504.38,953.51
505.43,953.5
8.45,953.5
501.7,953.5
501.52,953.5
846.24,981.47
7.99,377.76
7.83,986.59
7.56,342.01
12.75,432.92
643.19,42.83
274.57,42.62
914.04,42.51
520.46,42.45
920.0,42.4
6.18,953.1
921.09,953.11
918.51,953.11
684.44,953.1
680.16,953.1
917.85,953.09
918.86,953.09
919.6,953.09
831.3,982.21
7.43,822.0
5.56,988.92
6.38,985.38
9.96,412.73
910.64,350.9
49.86,43.3
908.01,43.11
913.25,42.99
913.43,42.92
913.53,42.86
915.54,42.82
26.78,953.28
924.53,953.29
929.64,953.3
11.74,953.3
919.3,953.29
763.41,953.29
430.0,979.57
6.38,981.89
6.99,985.22
7.62,878.24
9.96,71.3
21.19,979.38
846.68,980.06
298.94,44.0
585.51,43.8
368.21,43.66
341.83,43.58
913.81,43.51
913.7,43.47
913.03,43.43
915.29,954.02
915.27,954.04
915.23,954.05
916.06,954.06
18.24,978.49
11.09,807.33
5.97,396.46
7.21,978.59
11.9,84.71
11.52,71.25
178.43,71.5
11.27,986.88
846.95,987.17
844.39,302.34
919.3,302.36
919.92,704.38
919.33,741.89
429.65,742.04
912.16,742.16
920.67,986.75
920.16,986.88
921.72,986.98
16.21,84.61
6.72,782.91
6.62,293.43
22.48,990.0
226.46,80.69
194.4,403.19
10.96,81.72
204.45,987.76
12.24,988.18
838.03,988.46
844.26,924.48
62.34,512.6
844.42,512.49
919.25,512.41
364.19,992.09
576.81,992.35
699.57,992.57
917.0,992.75
375.18,59.94
6.7,783.74
7.04,959.57
5.76,943.29
4.81,73.47
5.6,686.31
85.66,963.62
739.29,936.08
99.59,993.3
20.42,993.72
10.83,993.73
838.2,993.99
9.74,994.19
12.9,992.03
843.1,992.46
816.79,992.81
803.37,993.11
744.27,993.36
465.04,92.0
9.29,41.42
9.25,357.3
5.36,858.73
139.53,980.94
6.16,80.69
722.17,73.72
193.02,927.2
80.34,928.74
119.4,993.96
737.97,994.35
844.01,994.63
136.65,994.84
12.24,993.6
14.6,993.98
740.55,994.27
12.41,994.52
740.47,994.72
14.59,53.15
12.83,46.96
6.74,945.14
5.19,52.39
137.24,72.12
212.37,729.5
173.85,619.42
11.69,932.02
187.17,934.44
141.87,934.17
117.31,994.65
6.8,994.95
132.36,984.68
847.83,994.38
847.15,994.7
842.47,994.94
74.49,995.13
18.33,995.28
13.46,303.07
12.22,260.03
6.61,298.74
6.11,47.66
146.9,46.68
232.4,639.45
511.65,78.99
8.0,861.37
5.96,986.76
4.96,987.47
44.64,981.91
153.36,995.06
17.65,978.17
16.95,967.68
7.23,995.04
7.32,995.25
6.88,995.41
6.44,995.53
13.34,933.9
11.47,942.24
6.66,773.52
5.87,580.4
152.43,46.72
5.73,551.04
351.39,70.49
5.56,349.75
6.1,956.34
5.18,983.9
5.02,973.38
14.94,974.25
14.37,994.54
146.58,994.87
7.4,995.12
7.33,995.38
137.77,995.53
142.77,995.64
13.35,42.64
11.35,939.83
6.27,963.92
6.11,338.89
35.43,804.12
5.93,668.29
543.08,452.21
6.49,495.98
30.79,957.79
493.45,965.39
477.55,994.25
5.64,994.72
5.36,994.36
5.1,994.71
13.73,994.97
62.41,995.16
119.78,995.56
102.98,995.67
12.24,934.65
11.45,937.82
6.85,389.3
5.83,497.92
47.17,599.32
6.51,22.09
5.1,985.84
20.37,974.09
14.24,885.03
6.27,905.0
5.31,994.81
450.59,995.16
458.2,995.25
487.84,994.37
5.95,994.66
5.57,994.87
4.94,995.02
290.84,995.65
11.76,678.64
11.06,935.37
6.66,74.8
5.7,443.62
119.45,849.68
6.26,605.16
6.0,987.04
7.11,985.94
60.8,907.86
32.76,987.12
5.8,987.3
73.22,994.62
58.9,994.8
85.21,995.3
467.32,995.5
54.69,994.49
88.66,994.68
138.17,994.81
11.93,942.1
10.81,548.71
8.7,982.51
5.87,431.94
283.84,979.49
6.58,981.76
6.07,860.83
340.4,989.07
7.4,983.58
6.41,989.44
96.49,989.94
93.91,987.1
96.98,994.06
94.01,994.33
108.09,994.62
36.02,995.43
34.27,994.29
91.0,994.49
12.96,938.0
10.68,637.7
8.67,991.23
5.7,980.97
6.47,876.86
6.73,839.23
6.46,837.08
6.43,972.45
10.02,978.9
7.6,962.44
81.08,966.08
90.19,986.07
135.74,969.77
132.51,991.26
113.22,993.59
113.35,993.97
141.81,994.24
125.75,994.45
