OpALPlus/BanditTaskLargeSparse,OpALStar/BanditTaskLargeSparse,OpALPlus/BanditTaskSmallRich,OpALStar/BanditTaskSmallRich
20.5,20.3,63.1,81.6
20.6,21.0,68.6,85.4
20.5,21.2,72.8,88.2
20.5,22.7,76.3,89.9
20.5,24.2,79.5,92.9
20.5,24.6,81.1,94.5
20.6,26.2,84.9,96.6
21.0,28.2,85.7,98.5
21.0,30.1,85.2,98.8
20.9,31.2,85.2,99.0
21.0,31.9,86.7,99.3
21.8,39.4,88.9,99.5
22.2,36.6,88.3,99.5
22.3,40.4,89.7,99.5
22.6,41.9,90.1,99.5
23.0,42.3,93.8,99.5
23.6,43.2,94.4,99.5
23.7,49.5,94.1,99.5
24.1,43.2,94.9,19.3
20.5,20.3,62.9,79.5
20.6,21.0,68.2,84.7
20.6,21.3,71.9,86.7
20.5,22.7,76.2,89.4
20.5,24.3,79.2,88.7
20.6,24.6,80.8,91.4
20.6,26.4,82.8,92.5
21.0,28.1,82.8,94.0
21.0,29.7,84.7,95.8
21.0,30.1,84.8,96.1
21.3,30.8,85.8,95.8
21.4,34.7,86.4,96.6
21.9,36.1,87.0,97.0
22.7,37.0,88.2,98.9
22.9,39.1,88.5,99.4
22.6,42.0,88.0,99.4
23.6,43.7,88.9,99.4
24.1,49.4,90.4,99.5
24.3,49.6,90.8,96.5
20.7,20.7,62.8,78.9
20.6,20.9,67.0,85.0
20.7,21.4,71.7,85.7
20.6,22.1,75.5,87.6
20.7,23.4,78.7,89.6
20.8,25.4,79.4,90.7
20.9,27.0,82.1,91.9
21.1,29.4,83.5,90.8
21.1,29.9,85.0,90.9
20.9,30.5,84.6,92.4
21.0,30.7,84.7,92.8
21.3,34.1,85.6,93.4
22.1,34.5,85.3,94.4
22.2,39.2,87.1,94.6
23.0,48.4,88.2,95.1
23.1,49.1,87.6,95.8
23.9,42.7,88.2,96.1
24.8,50.0,89.5,98.5
25.3,50.2,88.5,98.5
20.5,21.2,73.0,88.6
20.5,23.4,79.9,92.9
20.6,26.5,85.1,98.5
21.0,29.9,85.1,98.8
21.0,38.8,86.9,99.5
22.2,35.3,88.4,99.5
22.6,42.0,90.0,99.5
23.6,49.1,94.5,99.5
24.1,50.1,94.9,39.2
24.7,43.6,95.9,1.5
25.5,25.7,96.1,1.0
26.6,34.5,96.9,1.0
29.4,25.2,98.7,1.0
29.6,52.2,98.8,0.9
30.2,65.4,98.8,0.9
31.1,74.8,98.8,0.9
31.7,76.0,98.9,0.9
32.0,76.5,99.1,0.9
35.5,76.9,99.2,0.9
20.6,21.3,72.5,86.8
20.5,24.2,79.2,88.7
20.6,26.7,83.0,93.0
21.0,24.4,84.7,95.6
21.3,30.7,85.8,96.3
21.9,36.4,87.2,96.7
22.9,39.4,88.5,99.4
23.6,43.8,88.9,99.4
24.3,49.8,90.8,96.6
24.6,50.9,93.0,97.0
25.6,4.4,92.0,98.0
26.9,6.9,93.4,99.2
29.4,2.5,93.5,99.2
29.7,2.0,95.4,90.3
