OpALPlus/BanditTaskLargeSparse,OpALStar/BanditTaskLargeSparse,OpALPlus/BanditTaskSmallRich,OpALStar/BanditTaskSmallRich
238.11,335.8,662.06,854.76
257.41,435.81,707.49,884.67
287.79,608.41,753.2,924.57
308.47,694.15,802.93,954.05
333.92,735.75,812.18,969.22
365.35,768.76,838.73,979.61
417.75,813.69,856.09,982.13
443.65,846.66,863.83,981.43
472.57,893.68,863.98,982.74
564.0,909.46,878.09,983.73
602.22,911.21,885.05,983.37
629.92,919.89,882.6,984.09
643.78,919.06,902.33,984.39
691.6,920.15,902.59,984.9
706.54,919.12,969.46,985.0
748.11,926.83,971.46,985.38
729.15,924.89,971.86,986.35
829.14,917.83,972.15,986.5
854.43,919.79,972.34,986.62
237.04,335.93,649.81,835.09
256.67,434.76,691.2,862.0
287.22,604.01,735.7,904.69
308.07,712.48,786.83,929.88
334.09,750.29,789.45,958.89
366.61,799.48,825.64,979.05
418.08,832.27,845.16,979.36
445.8,865.72,845.53,978.95
497.61,925.81,863.2,979.38
589.67,929.94,861.43,980.76
612.67,930.8,865.73,982.26
652.56,928.75,887.23,980.73
661.39,956.68,888.39,981.91
695.93,926.78,890.44,980.23
739.57,960.19,904.5,981.9
748.23,967.31,902.5,982.54
764.78,968.59,968.57,981.54
771.22,968.28,972.01,986.81
777.78,971.18,968.3,987.2
235.35,328.64,643.14,831.81
254.42,431.99,701.75,862.31
277.62,602.22,745.93,896.9
302.86,661.57,772.23,905.14
331.33,731.38,782.65,942.37
358.14,804.45,811.36,960.02
408.87,839.29,835.17,977.86
435.76,922.35,844.17,980.32
461.22,927.46,856.1,979.35
523.12,933.72,860.33,977.11
614.33,935.7,874.01,977.2
651.12,937.04,892.1,980.63
688.69,952.82,919.23,981.46
695.13,954.02,893.1,980.23
717.58,963.01,906.63,980.26
742.72,965.98,916.34,981.17
759.22,969.46,923.61,982.32
773.55,967.85,936.9,982.57
779.75,973.14,908.53,981.31
287.89,602.37,754.86,937.59
334.05,734.62,812.36,974.76
418.01,812.55,847.99,982.45
472.87,862.64,865.91,983.79
604.36,913.91,888.97,984.28
644.46,919.58,905.1,984.9
706.04,920.83,970.49,985.76
729.08,915.15,972.69,986.79
854.39,932.28,972.73,986.99
858.72,910.84,975.33,987.88
869.8,916.6,975.64,987.84
874.74,919.19,975.05,987.78
886.62,922.57,977.0,987.71
893.44,922.77,977.13,987.63
921.62,937.58,979.59,987.56
898.98,948.26,980.58,987.48
926.74,944.55,981.98,987.4
906.16,949.75,982.84,987.33
905.92,949.77,981.44,987.25
287.33,598.46,737.73,918.44
334.26,746.51,790.68,961.63
418.46,829.66,845.12,979.54
498.62,924.9,864.25,980.03
613.12,930.19,866.45,980.39
662.14,950.53,889.08,981.68
733.74,961.51,905.37,982.81
765.42,967.93,969.14,987.04
777.83,970.76,968.64,987.7
875.4,955.74,972.47,988.02
886.09,952.1,971.59,988.16
893.76,954.22,973.56,988.22
934.87,962.24,972.25,988.23
939.45,948.17,973.33,988.21
943.04,951.39,975.32,988.17
946.87,947.37,976.72,988.13
950.67,951.27,977.09,988.07
940.78,950.96,977.69,988.02
946.24,953.64,978.97,987.96
277.7,591.01,744.68,902.89
331.55,727.83,783.01,947.23
410.53,836.98,835.43,977.62
461.81,926.21,856.08,979.16
615.79,937.84,873.93,978.19
689.12,950.57,919.28,981.64
718.39,956.31,906.25,981.66
759.69,968.69,923.49,982.26
779.95,972.73,908.3,982.1
