OpALPlus/BanditTaskLargeSparse,OpALStar/BanditTaskLargeSparse,OpALPlus/BanditTaskSmallRich,OpALStar/BanditTaskSmallRich
243.19,368.99,540.38,640.38
275.32,431.59,551.09,721.84
297.07,504.98,561.3,853.81
345.33,531.58,607.63,886.91
369.35,593.69,682.46,897.69
393.77,629.88,722.74,873.27
408.04,641.71,776.84,928.19
445.68,781.92,791.46,940.23
468.78,703.77,805.52,948.76
487.98,701.57,836.69,987.52
510.21,717.17,863.73,987.97
530.46,753.74,864.03,988.3
532.2,787.05,866.57,988.55
551.24,781.08,896.1,988.96
552.25,785.99,909.59,989.07
555.32,789.52,935.0,989.17
554.44,791.67,947.04,989.25
556.88,805.13,971.67,989.32
564.58,796.46,975.3,989.38
248.04,385.7,534.8,634.28
278.86,448.39,553.35,738.34
305.33,506.62,573.97,812.62
346.61,558.74,602.14,856.54
380.49,622.68,665.34,866.97
415.22,770.25,709.84,840.86
430.45,793.33,776.78,861.42
457.81,796.61,782.26,887.42
485.65,814.83,793.4,981.91
510.14,827.1,792.31,984.5
542.88,832.75,814.04,986.16
543.23,843.68,860.95,987.24
556.07,894.62,859.52,987.97
560.28,886.95,867.27,988.97
563.07,882.63,864.27,989.19
568.84,889.8,875.58,989.35
570.09,912.46,888.22,989.47
590.55,914.02,898.07,989.58
752.26,922.35,897.83,989.66
254.27,391.56,536.61,635.3
282.21,469.74,555.47,709.37
330.34,515.64,576.27,821.81
351.11,608.16,638.34,835.77
393.18,751.94,660.43,861.55
428.02,788.08,714.81,804.16
449.26,828.12,754.0,904.16
477.22,822.79,774.69,868.53
500.74,833.78,778.51,953.2
522.64,857.69,797.22,971.32
537.68,904.07,792.41,981.05
558.24,909.48,804.89,983.12
562.55,845.81,821.51,985.17
602.8,877.43,870.07,988.32
631.4,899.77,867.59,988.93
718.0,910.96,872.04,989.36
770.65,935.96,874.81,988.39
781.23,935.78,879.91,989.01
785.17,937.04,883.97,989.47
297.1,487.27,562.18,848.38
369.44,595.66,690.1,902.28
408.01,688.16,781.85,936.58
471.58,716.8,813.88,950.46
509.97,733.59,863.23,988.2
523.89,801.56,868.74,988.68
551.84,783.7,910.98,989.13
554.58,798.0,951.84,989.29
562.58,799.7,975.93,989.41
563.16,809.02,979.88,989.5
588.54,895.69,978.8,989.88
706.09,916.4,982.32,989.9
669.09,824.25,986.56,989.91
724.91,864.93,987.66,989.91
775.69,851.72,988.41,989.91
780.94,878.11,988.91,989.9
787.07,943.09,989.25,989.89
794.38,875.68,989.49,989.87
796.43,862.78,989.64,989.86
305.44,500.73,573.98,847.7
380.76,617.19,665.37,873.67
