ActorCritic/BanditTaskLargeSparse,ActorCritic/BanditTaskSmallRich
365.1,861.46
947.63,781.72
63.26,728.11
861.65,169.14
805.08,168.84
871.7,168.72
874.45,168.66
868.14,169.55
870.21,169.55
890.68,169.54
876.06,169.54
71.16,169.54
75.36,169.53
882.79,169.53
880.77,1.45
888.62,1.45
85.28,1.45
64.04,1.44
35.98,871.01
721.95,805.17
963.06,825.15
964.23,317.7
967.62,316.83
63.1,316.38
877.53,784.78
876.25,784.75
878.84,808.56
877.79,808.7
877.0,5.44
879.72,172.01
879.13,171.89
877.47,171.81
64.05,171.73
877.77,171.68
703.0,171.63
897.29,171.59
39.31,940.08
839.5,651.16
703.35,621.54
837.04,288.81
962.61,350.79
968.43,344.57
969.8,343.69
968.82,342.41
969.97,810.32
971.89,810.28
971.68,810.26
896.01,761.73
65.71,761.69
874.35,761.66
896.53,761.63
896.7,761.61
64.54,761.59
64.14,973.4
764.86,905.1
739.2,605.03
48.73,925.76
833.23,862.68
782.35,816.73
966.83,348.92
968.35,348.45
966.61,339.44
969.46,513.65
970.01,247.42
970.11,809.49
968.51,809.46
969.66,809.44
969.28,439.46
969.99,439.41
970.86,439.36
970.25,439.32
970.41,439.28
722.26,928.54
840.41,830.59
691.93,601.54
666.93,645.04
166.72,719.58
48.19,576.4
616.45,652.09
966.35,651.82
967.67,506.53
968.06,247.47
969.79,435.9
967.62,435.91
968.09,435.9
968.17,435.89
692.4,435.88
729.45,435.86
969.44,435.84
968.92,435.82
726.25,938.1
841.08,773.37
845.95,978.1
826.4,686.48
28.49,651.92
861.0,364.65
102.69,717.36
826.0,654.89
614.23,728.72
735.27,711.93
248.17,599.38
710.88,599.49
966.21,599.59
968.87,995.66
681.12,995.77
966.96,995.87
967.38,998.03
967.84,998.09
721.31,936.82
140.08,794.0
736.49,978.21
736.98,801.49
570.15,752.02
62.16,717.15
37.49,978.01
44.36,998.64
99.47,998.77
872.85,548.01
594.59,547.62
599.28,547.59
34.86,685.86
569.87,581.09
682.23,677.34
972.37,571.64
972.26,571.57
972.88,571.51
662.56,912.68
729.32,953.05
686.79,675.89
197.04,828.79
112.65,933.86
705.87,679.68
28.16,677.87
26.5,978.99
663.07,998.54
95.65,998.66
778.98,697.98
807.16,703.23
955.59,694.21
946.43,694.3
36.68,694.37
68.2,694.42
489.54,957.24
531.3,957.36
710.52,900.41
751.57,831.68
798.46,684.1
786.96,948.51
589.79,571.63
380.22,915.89
157.5,913.13
836.21,996.49
26.52,996.93
132.93,998.38
613.2,998.5
70.22,998.59
55.91,947.9
776.31,696.22
733.97,955.88
99.26,956.09
923.25,956.27
134.49,956.41
689.16,906.36
823.04,785.67
183.83,902.32
762.98,950.62
615.73,988.08
109.14,989.3
189.2,815.9
198.23,816.87
516.66,808.9
815.92,976.4
86.3,816.24
34.83,998.27
28.29,998.36
61.01,998.43
27.08,998.49
26.57,681.69
31.7,670.04
28.51,954.81
742.65,903.97
920.41,952.39
132.49,645.28
597.82,487.27
558.85,987.39
99.82,463.94
129.74,233.38
25.25,232.58
601.25,990.58
220.98,848.68
817.29,848.84
576.55,923.79
737.5,637.13
512.88,933.87
170.89,934.19
82.38,934.46
821.97,934.67
68.72,934.85
694.82,907.6
771.7,928.85
223.58,901.89
383.3,983.07
852.67,985.0
152.76,461.81
34.66,956.51
19.43,987.11
94.24,989.39
585.61,658.48
728.57,658.06
571.2,739.21
699.88,923.79
650.52,924.05
574.32,932.88
580.95,933.23
729.19,933.52
67.92,933.75
638.53,907.58
891.75,953.34
899.51,914.64
225.44,864.86
45.56,763.01
151.74,670.41
843.41,68.53
34.18,68.07
56.59,67.77
110.48,579.96
71.46,514.57
79.79,133.71
72.32,701.57
45.36,922.72
112.03,923.02
61.8,923.25
32.73,923.42
65.4,718.76
41.28,893.63
906.19,954.39
122.47,918.25
506.4,872.45
877.22,802.29
872.75,593.67
46.6,67.27
125.17,66.74
27.21,66.37
28.37,794.48
28.38,774.36
19.65,700.32
28.21,692.76
64.37,692.65
84.14,692.53
588.05,692.41
65.88,692.3
42.49,921.24
45.89,809.82
882.6,955.34
175.81,964.08
889.73,603.22
102.05,199.37
717.93,671.38
326.91,65.62
272.48,65.02
83.1,548.92
65.62,763.55
108.34,716.82
63.81,43.86
25.21,698.64
75.86,699.57
67.31,699.42
23.65,643.9
16.78,643.75
2.2,643.61
46.65,817.66
770.56,956.18
296.96,948.19
600.34,799.72
685.32,893.99
598.42,731.39
4.2,705.43
716.21,688.55
511.73,72.36
56.48,652.89
169.1,626.28
69.85,634.08
67.5,630.99
68.11,656.56
2.37,351.86
66.52,347.15
5.65,344.19
2.48,674.14
609.22,828.4
759.65,955.06
422.43,920.18
36.75,962.69
542.27,896.69
344.09,74.52
3.8,834.26
142.09,304.29
135.14,646.6
26.99,673.25
343.08,600.67
388.91,599.71
388.93,606.7
5.49,588.79
2.31,606.15
2.18,608.95
1.71,589.69
1.51,588.19
260.22,834.03
918.08,956.24
619.56,951.98
57.15,738.76
540.49,963.58
2.58,49.26
2.99,824.92
478.47,76.06
20.75,326.64
17.87,324.39
13.88,578.8
6.19,551.38
4.6,487.23
3.11,608.43
2.7,609.65
2.9,486.46
2.2,485.94
2.0,488.3
507.9,884.75
568.29,959.33
416.68,426.23
263.57,960.83
485.44,962.92
4.71,886.45
2.98,813.1
293.43,816.04
480.68,549.64
13.14,507.65
12.12,501.14
9.36,321.26
3.3,211.91
2.66,89.98
3.64,73.09
2.75,69.38
2.34,62.82
2.15,70.43
