OpALPlus/BanditTaskLargeSparse,OpALStar/BanditTaskLargeSparse,OpALPlus/BanditTaskSmallRich,OpALStar/BanditTaskSmallRich
20.5,20.6,54.2,63.7
20.5,21.1,56.0,68.4
20.5,21.9,58.6,70.5
20.5,24.4,61.5,69.2
20.5,26.8,64.3,43.6
20.6,36.3,64.7,51.7
20.6,39.2,72.2,52.0
20.7,46.0,76.6,51.3
20.7,63.3,79.0,45.5
21.6,67.7,81.6,21.5
21.7,69.4,81.7,84.7
21.9,71.0,13.9,1.4
22.6,73.4,12.0,1.4
21.7,74.4,6.2,1.0
24.2,75.9,5.8,1.0
24.5,76.9,6.0,1.0
24.7,81.7,5.6,0.9
24.7,82.6,4.9,0.9
25.7,84.8,4.1,0.9
20.5,20.5,54.2,62.9
20.5,21.1,56.5,68.1
20.5,21.8,58.5,70.0
20.5,22.8,61.1,46.3
20.5,24.4,63.6,50.8
20.4,26.7,63.5,50.5
20.5,28.1,72.3,48.7
20.6,59.7,74.2,74.0
21.1,62.5,77.1,74.1
21.1,64.8,79.2,79.5
21.1,69.0,39.3,5.7
21.2,69.5,24.0,4.4
22.6,74.6,20.1,2.2
22.5,75.0,16.5,1.4
22.7,75.5,11.2,1.1
22.7,77.5,7.0,1.0
24.2,77.9,6.5,1.0
23.0,78.2,6.0,1.0
23.1,79.2,85.0,3.9
20.5,20.3,54.2,62.9
20.5,20.9,56.8,67.0
20.4,21.0,59.0,70.0
20.3,21.4,62.0,68.2
20.3,22.4,61.8,70.1
20.3,22.7,61.8,71.4
20.6,28.1,65.4,71.2
20.7,35.2,77.1,69.1
20.8,39.3,80.9,71.1
20.9,61.9,64.0,72.2
21.0,69.0,65.0,73.2
21.0,69.6,43.0,7.3
21.2,70.9,39.8,9.6
21.1,73.9,25.4,6.6
21.2,75.6,25.4,5.7
21.4,76.0,14.9,3.2
21.5,76.3,13.7,1.7
21.6,77.3,13.1,1.1
21.6,78.1,85.4,88.5
20.5,24.1,58.6,71.6
20.5,34.6,64.3,43.6
20.6,40.1,72.2,53.2
20.7,63.9,79.0,49.1
21.7,69.8,81.7,88.1
22.6,73.6,12.0,1.3
24.2,76.7,5.8,1.0
24.7,82.4,5.6,0.9
25.7,85.3,4.1,0.9
26.4,85.6,90.4,1.2
28.3,86.8,90.5,0.8
38.8,87.2,91.0,0.8
39.0,88.6,1.1,0.8
42.0,88.9,1.3,0.7
47.2,89.3,0.8,0.7
47.6,89.3,0.4,0.3
71.0,90.3,0.4,0.3
71.7,89.9,0.4,0.3
72.5,90.8,0.4,0.3
20.5,23.6,58.5,70.8
20.5,24.7,63.5,51.7
20.6,31.5,72.2,50.2
21.1,62.5,77.0,74.9
21.1,69.1,39.3,5.7
22.6,74.7,19.2,2.2
22.7,76.3,11.3,1.1
24.2,78.7,6.5,1.0
23.1,79.2,85.0,4.6
23.3,81.5,84.7,1.3
24.7,87.1,82.7,1.3
25.1,87.4,5.8,0.9
28.5,87.6,6.5,0.9
28.0,87.9,6.0,0.9
47.6,90.6,1.5,0.3
68.0,92.0,1.5,0.3
69.5,92.3,1.1,0.3
69.7,92.4,0.9,0.3
71.8,92.7,0.4,0.3
20.4,21.0,59.0,64.3
20.3,22.5,61.8,70.3
20.6,31.6,65.0,71.4
20.8,45.2,80.9,72.5
21.0,66.8,64.2,83.8
21.2,73.8,42.5,6.3
21.2,75.5,25.4,6.1
21.5,76.9,13.7,2.2
21.6,77.9,85.4,89.0
22.6,81.1,84.0,92.0
22.7,81.6,65.4,89.2
23.2,81.7,68.2,28.1
28.4,86.2,21.9,2.4
29.2,84.9,3.3,0.6
29.4,85.8,5.6,0.6
38.0,87.6,4.1,0.5
40.4,89.8,2.8,0.4
69.8,0.3,2.4,0.4
70.2,0.3,1.6,0.4
20.5,34.8,64.4,44.1
20.7,62.2,76.9,67.3
21.7,70.8,81.8,93.7
22.0,75.5,6.6,1.0
